DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
NLD,BOG,44000,7878,28
NLD,BOG,17220,5850,23535778
NLD,BOG,2500,956,3769536
NLD,BOG,88450,14934,58729299
NLD,BOG,117450,20052,78826577
NLD,BOG,5700,1424,5729051
NLD,BOG,748,5420,21671924
NLD,BOG,34600,5873,5
NLD,BOG,188100,30053,5
NLD,BOG,7400,2129,5
NLD,BOG,613,98,8
NLD,BOG,7042,1152,14
NLD,BOG,71070,12229,8
NLD,BOG,870,684,2730128
NLD,BOG,400,8,31865
NLD,BOG,400,4,15997
NLD,BOG,168,617244,8
NLD,BOG,75000,22092,86598886
NLD,BOG,14050,2288,5
NLD,BOG,393900,59017,7
NLD,BOG,14580,1786,26
NLD,BOG,1850,640,5
NLD,BOG,221700,16706,66018536
NLD,BOG,425870,53882,1
NLD,BOG,86400,21600,86901336
NLD,BOG,1843,9,10931
NLD,BOG,2134,4,12960
NLD,BOG,6572,5,21951
NLD,BOG,29577,161717,74
NLD,BOG,100,32,127997
NLD,BOG,104650,6309,24810710
NLD,BOG,492790,66672,1
NLD,BOG,50770,15438,99
NLD,BOG,866319,160469,3
NLD,BOG,7240,1640,8
NLD,BOG,18,1,8
NLD,BOG,138,13,8
NLD,BOG,1000,280,1126498
NLD,BOG,0,1,2
NLD,BOG,2,194,16
NLD,BOG,5,497,5
NLD,BOG,140,1,4
NLD,BOG,2670,434,7
NLD,BOG,60,0,6
NLD,BOG,580,5,8
NLD,BOG,6120,1162,8
NLD,BOG,5700,1786,7185453
NLD,BOG,1050,1895,19
NLD,BOG,522,1204,4814206
NLD,BOG,6979,17163,1
NLD,BOG,3121,8464,5
NLD,BOG,1000,35900,145223398
NLD,BOG,37000,14504,75
NLD,BOG,9840,1767,6
NLD,BOG,4320,993,6
NLD,BOG,45900,6438,25318014
NLD,BOG,15,125,499813
NLD,BOG,19050,3136,5
NLD,BOG,3360,1073,6
NLD,BOG,132,3168,12670194
NLD,BOG,35,560,2239680
NLD,BOG,132,2904,11614344
NLD,BOG,99,1485,5939153
NLD,BOG,198,4092,16365667
NLD,BOG,33,1155,4619341
NLD,BOG,30450,10530,5
NLD,BOG,111400,15271,5
NLD,BOG,807760,113457,27
NLD,BOG,13200,1278,5141662
NLD,BOG,23435,7610,30120174
NLD,BOG,25800,4484,17633733
NLD,BOG,97330,15995,7
NLD,BOG,14700,3675,14785296
NLD,BOG,3350,717,2878979
NLD,BOG,424030,80849,4
NLD,BOG,902310,174538,94
NLD,BOG,60,64,81
NLD,BOG,1000,500,68
NLD,BOG,55200,18152,26
NLD,BOG,133460,22846,96
NLD,BOG,180,440,1759344
NLD,BOG,49059,42375,2
NLD,BOG,540,433,6
NLD,BOG,3626,16637,8
NLD,BOG,360,861,84
NLD,BOG,5900,2101,8030127
NLD,BOG,25960,4203,6
NLD,BOG,168050,29230,4
NLD,BOG,26320,8106,4
NLD,BOG,1500,195,779888
NLD,BOG,32950,5588,4
NLD,BOG,88620,14959,9
NLD,BOG,240,1017,14
NLD,BOG,80,341,36
NLD,BOG,340,1393,54
NLD,BOG,4158,23422,1
NLD,BOG,33380,5819,8
NLD,BOG,193060,34238,4
NLD,BOG,6700,1698,6777338
NLD,BOG,90,315,1259820
NLD,BOG,418,2,1836
NLD,BOG,6,22,87987
NLD,BOG,5821,1,30024
NLD,BOG,400,0,4
NLD,BOG,32200,5925,23582530
NLD,BOG,282500,50804,64
NLD,BOG,5850,1422,5687189
NLD,BOG,4660,869,93
NLD,BOG,75250,10906,69
NLD,BOG,18020,2672,6
NLD,BOG,10345,7986,58
NLD,BOG,2594,2,13509
NLD,BOG,1115,2,6416
NLD,BOG,22120,3881,15470811
NLD,BOG,239120,42950,59
NLD,BOG,29070,21220,83788018
NLD,BOG,32718,9069,12
NLD,BOG,500,83,330887
NLD,BOG,674190,68772,8
NLD,BOG,56,350,1399478
NLD,BOG,128746,27877,3
NLD,BOG,4584,4634,9
NLD,BOG,20938,9698,64
NLD,BOG,10,97,5
NLD,BOG,10,87,5
NLD,BOG,266,5320,21279521
NLD,BOG,2,1274,72
NLD,BOG,9,2237,29
NLD,BOG,1,473,4
NLD,BOG,10,27371,83
NLD,BOG,4,1401,15
NLD,BOG,1,8267,84
NLD,BOG,1,110,425859
NLD,BOG,7,4580,58
NLD,BOG,3,35314,26
NLD,BOG,14,5919,9
NLD,BOG,1,116,27
NLD,BOG,1,80,42
NLD,BOG,2,150,580717
NLD,BOG,320,0,5
NLD,BOG,0,1,50
NLD,BOG,412,5,1
NLD,BOG,187,5,100
NLD,BOG,5150,1387,65
NLD,BOG,1600,217,6
NLD,BOG,14450,1994,1
NLD,BOG,1640,446,8
NLD,BOG,12460,2990,4
NLD,BOG,570,735,3
NLD,BOG,30750,3075,12295418
NLD,BOG,413,697,97
NLD,BOG,20,47,4
NLD,BOG,6000,840,3210522
NLD,BOG,48,20,16
NLD,BOG,610,243,8
NLD,BOG,2650,1125,5
NLD,BOG,5826,1536,6044201
NLD,BOG,355,75,1818
NLD,BOG,516850,122200,487110844
NLD,BOG,759910,176631,703768568
NLD,BOG,9289,3538,7
NLD,BOG,24800,3532,13829298
NLD,BOG,720,557,28
NLD,BOG,2720,789,66
NLD,BOG,525,10625,42388968
NLD,BOG,213850,11981,2
NLD,BOG,109645,10019,56
NLD,BOG,18384,4596,18381380
NLD,BOG,930,1209,7
NLD,BOG,310,523,9
NLD,BOG,273,507,91
NLD,BOG,700,2170,8678763
NLD,BOG,61776,9266,4
NLD,BOG,9339,34379,58
NLD,BOG,120600,4221,16672023
NLD,BOG,19000,1045,4134814
NLD,BOG,4000,688,2705621
NLD,BOG,640,211,2
NLD,BOG,226660,39733,8
NLD,BOG,1813760,357770,4
NLD,BOG,700,224,895979
NLD,BOG,4150,1209,4835891
NLD,BOG,3300,990,3909054
NLD,BOG,74762,4793,26
NLD,BOG,23480,17557,69324516
NLD,BOG,107036,72754,7
NLD,BOG,150440,13680,4
NLD,BOG,20,30,6
NLD,BOG,9150,4272,16898186
NLD,BOG,2046,11222,43938955
NLD,BOG,15,82,327143
NLD,BOG,10,54,4
NLD,BOG,60,579,2309949
NLD,BOG,50,250,8
NLD,BOG,148,99,991
NLD,BOG,25,146,582474
NLD,BOG,25,214,853763
NLD,BOG,4158,22453,2
NLD,BOG,30,190,5
NLD,BOG,40,227,25
NLD,BOG,111,68893,271095859
NLD,BOG,5379,53,79
NLD,BOG,5500,990,3916321
NLD,BOG,31660,5525,6
NLD,BOG,93180,17031,4
NLD,BOG,18,30,6
NLD,BOG,460,3855,17
NLD,BOG,100,2,7830
NLD,BOG,880,3334,71
NLD,BOG,3600,540,2136650
NLD,BOG,95940,15304,60503104
NLD,BOG,2088,2240,4
NLD,BOG,60,28,8
NLD,BOG,2588,10819,2
NLD,BOG,7900,687,3
NLD,BOG,22700,3173,4
NLD,BOG,1750,466,75
NLD,BOG,7000,1666,6628707
NLD,BOG,31150,7476,28573645
NLD,BOG,102,178,58
NLD,BOG,14750,2380,9518643
NLD,BOG,2120,716,2812324
NLD,BOG,1760,9582,32
NLD,BOG,263000,45379,25
NLD,BOG,491470,84823,1
NLD,BOG,200,48,191191
NLD,BOG,8000,2232,8890390
NLD,BOG,80,13,6
NLD,BOG,266310,86515,85
NLD,BOG,23550,3829,8
NLD,BOG,201225,34422,9
NLD,BOG,1620,527,64
NLD,BOG,1701,9185,4
NLD,BOG,640,85,76
NLD,BOG,11050,2652,10267085
NLD,BOG,20,25,8
NLD,BOG,4000,992,3957633
NLD,BOG,6710,3644,1
NLD,BOG,740,5772,23027682
NLD,BOG,32950,8024,32106877
NLD,BOG,336670,52757,6
NLD,BOG,1634055,247824,38
NLD,BOG,6400,832,3365623
NLD,BOG,290650,78398,5
NLD,BOG,122100,21082,83056765
NLD,BOG,14400,1843,2
NLD,BOG,78000,8112,32447269
NLD,BOG,300,61,2
NLD,BOG,2000,476,1903957
NLD,BOG,6430,1607,5
NLD,BOG,192,556,8
NLD,BOG,7890,1183,5
NLD,BOG,1000,370,1460959
NLD,BOG,2650,874,5
NLD,BOG,1392,4918,19418919
NLD,BOG,6160,924,3648450
NLD,BOG,168,159,6
NLD,BOG,70,2,447
NLD,BOG,1535,9670,5
NLD,BOG,66310,10619,1
NLD,BOG,424830,69138,33
NLD,BOG,380,114,454079
NLD,BOG,9400,2828,11264348
NLD,BOG,19040,3579,2
NLD,BOG,16560,12744,50320193
NLD,BOG,80733,24872,5
NLD,BOG,2000,338,1351496
NLD,BOG,271950,44182,175134237
NLD,BOG,4,47,5
NLD,BOG,15498,80794,1
NLD,BOG,600,93,370432
NLD,BOG,11152,4338,5
NLD,BOG,462955,86592,6
NLD,BOG,21415,3840,15319872
NLD,BOG,251960,47346,2
NLD,BOG,372,10882,35
NLD,BOG,24,480,1879406
NLD,BOG,1,22,86139
NLD,BOG,27,880,3445578
NLD,BOG,39,1347,5274084
PAN,BOG,315,798,3
PAN,BOG,161,977,7
PAN,BOG,6,57,2
PAN,BOG,33,376,1487741
PAN,BOG,5610,3509,7
PAN,BOG,10836,5617,8
PAN,BOG,9330,6515,4
PAN,BOG,17700,11928,1
PAN,BOG,881,974,15
PAN,BOG,76720,14156,8
PAN,BOG,4200,1058,4
PAN,BOG,27160,4541,6
PAN,BOG,66880,10075,15
PAN,BOG,730,175,2
PAN,BOG,5500,990,3917192
PAN,BOG,1500,180,687969
PAN,BOG,900,306,1228594
PAN,BOG,18015,11869,51
PAN,BOG,5960,2617,2
PAN,BOG,171,1627,6417701
PAN,BOG,1,11000,43993730
PAN,BOG,6865,4060,65
PAN,BOG,24810,17312,29
PAN,BOG,540000,18910,75309075
PAN,BOG,7,7,410
PAN,BOG,1360,560,2202250
PAN,BOG,238,66,7833
PAN,BOG,270,75,8874
PAN,BOG,1131,56,34671
PAN,BOG,325,7,11358
PAN,BOG,24872,6757,76
PAN,BOG,2,57,4
PAN,BOG,200,250,997387
PAN,BOG,8,256,1021324
PAN,BOG,0,61,1440
PAN,BOG,2,99,388
PAN,BOG,600,390,1555924
PAN,BOG,104,1336,8
PAN,BOG,4227,4349,38
PAN,BOG,3330,413,45
PAN,BOG,2690,1921,7
PAN,BOG,49,87,62
PAN,BOG,11,89,190
PAN,BOG,173,3861,7
PAN,BOG,16200,26347,8
PAN,BOG,12,346,8
PAN,BOG,6,189,6
PAN,BOG,15,615,2453573
PAN,BOG,4,280,8
PAN,BOG,8,505,6
PAN,BOG,19,383,82
PAN,BOG,9,529,2
PAN,BOG,14,572,6
PAN,BOG,28,688,14
PAN,BOG,14,516,6
PAN,BOG,19,505,1
PAN,BOG,6,60,239373
PAN,BOG,2,29,6
PAN,BOG,2,39,8
PAN,BOG,2,20,79791
PAN,BOG,5,5,19947
PAN,BOG,1,1,3989
PAN,BOG,647,7,10412
PAN,BOG,1850,1707,5
PAN,BOG,9000,594,2350315
PAN,BOG,1228,87,23287
PAN,BOG,298,54,8487
PAN,BOG,63,98,7203
PAN,BOG,475,55,79912
PAN,BOG,378,42,51066
PAN,BOG,78,54,12271
PAN,BOG,8,64,372
PAN,BOG,90,1291,5
PAN,BOG,19850,17110,7
PAN,BOG,2000,500,1999255
PAN,BOG,305,2062,5
PAN,BOG,50,100,398315
PAN,BOG,54,180,716967
PAN,BOG,20,60,238989
PAN,BOG,210,11682,44915070
PAN,BOG,11,373,5
PAN,BOG,341,6395,76
PAN,BOG,36,66,4700
PAN,BOG,3,154,7
PAN,BOG,96,67,9558
PAN,BOG,357,1893,56
PAN,BOG,924,22,36890
PAN,BOG,384,9,9639
PAN,BOG,152,5614,84
PAN,BOG,19,3,2240
PAN,BOG,521,6,16353
PAN,BOG,123,9,2285
PAN,BOG,24,6,723
PAN,BOG,412,5497,18
PAN,BOG,50,260,1035619
PAN,BOG,372,8357,12
PAN,BOG,865414,43335,61
PAN,BOG,19300,1906,7591883
PAN,BOG,17200,1376,5480814
PAN,BOG,100,10,39831
PAN,BOG,1496,1160,2
PAN,BOG,1817,1264,49
PAN,BOG,91,5413,49
PAN,BOG,600,150,576721
PAN,BOG,200,1364,35
PAN,BOG,2150,1298,5
PAN,BOG,52,364,1425216
PAN,BOG,2267,2012,41
PAN,BOG,4810,99717,5
PAN,BOG,500,15238,59924806
PAN,BOG,1500,5820,22980502
PAN,BOG,380,11771,46324715
PAN,BOG,64,45,1511
PAN,BOG,615,32700,125725287
PAN,BOG,189,8156,32486571
PAN,BOG,1298,3068,5
PAN,BOG,3828,3930,24
PAN,BOG,66,739,8
PAN,BOG,70,865,9
PAN,BOG,144,1425,6
PAN,BOG,5,15650,60171276
PAN,BOG,90,3729,42
PAN,BOG,162,5280,49
PAN,BOG,894,27778,41
PAN,BOG,654,13109,19
PAN,BOG,30,20000,76896200
PAN,BOG,280,8,9064
PAN,BOG,9,10189,40584315
PAN,BOG,2,1143,8
PAN,BOG,1,500,1962885
PAN,BOG,12,304,68
PAN,BOG,5360,18424,15
PAN,BOG,4224,53328,24
PAN,BOG,6,248,28
PAN,BOG,43,10300,83
PAN,BOG,6,6,66
PAN,BOG,90,63,105948
PAN,BOG,5,66,1330
PAN,BOG,162,65,1444
PAN,BOG,142,73,2310
PAN,BOG,95,64,2946
PAN,BOG,180,2104,56
PAN,BOG,5,100,395676
PAN,BOG,15,15,59351
PAN,BOG,90,500,1962885
PAN,BOG,40,80,316540
PAN,BOG,5,80,316540
PAN,BOG,1,2,7913
PAN,BOG,2,4,15827
PAN,BOG,3,15,59351
PAN,BOG,4,20,79135
PAN,BOG,150,1125,4424163
PAN,BOG,25,2976,31
PAN,BOG,10,958,3
PAN,BOG,7,491,96
PAN,BOG,3,26,25
PAN,BOG,350,553,5
PAN,BOG,2324,1683,2
PAN,BOG,500,40,153792
PAN,BOG,240,366,6
PAN,BOG,24,95,52
PAN,BOG,55,28,5
PAN,BOG,1818,1176,51
PAN,BOG,2,91,349877
PAN,BOG,4000,720,2873433
PAN,BOG,7947,31,111228
PAN,BOG,520,8,5761
PAN,BOG,50,81,2604
PAN,BOG,187,73,33419
PAN,BOG,80,49,3594
PAN,BOG,202,38,15774
PAN,BOG,28,379,95
PAN,BOG,8,96,45
PAN,BOG,6,99,51
PAN,BOG,10,256,4
PAN,BOG,5,87,48
PAN,BOG,8,120,6
PAN,BOG,18,256,34
PAN,BOG,19,215,59
PAN,BOG,19,10391,41388911
PAN,BOG,1236,4726,8
PAN,BOG,12,2,348
PAN,BOG,14,122,8
PAN,BOG,3,49,76
PAN,BOG,5,105,6
PAN,BOG,4,72,38
PAN,BOG,9,122,13
PAN,BOG,48,1517,64
PAN,BOG,30,445,8
PAN,BOG,5,115,45
PAN,BOG,38,739,2906184
PAN,BOG,22,1455,3
PAN,BOG,98,3836,68
PAN,BOG,34,7700,72
PAN,BOG,2,27313,68
PAN,BOG,9,22458,53
PAN,BOG,50,5218,33
PAN,BOG,5,16000,62646880
PAN,BOG,1,43500,173267025
PAN,BOG,10861,35284,8
PAN,BOG,335,693,2770967
PAN,BOG,15780,2367,9292297
PAN,BOG,400,72,286786
PAN,BOG,7250,1094,75
PAN,BOG,775,233,25
PAN,BOG,10000,1716,6643408
PAN,BOG,3120,993,6
PAN,BOG,37080,13899,3
PAN,BOG,11764,38156,8
PAN,BOG,966,1161,4
PAN,BOG,8838,2819,5
PAN,BOG,11,6930,27603229
PAN,BOG,40,11,2
PAN,BOG,43050,9737,38826155
PAN,BOG,19500,2380,9475775
PAN,BOG,2960,6220,24879440
PAN,BOG,30096,14315,5
PAN,BOG,8500,1020,4078480
PAN,BOG,80,5,699
PAN,BOG,2000,5000,19742700
PAN,BOG,6500,325,1242166
PAN,BOG,3,5880,23217415
PAN,BOG,2,6830,26968528
PAN,BOG,18000,3360,13438084
PAN,BOG,1600,288,1151974
PAN,BOG,13680,1368,5471220
PAN,BOG,73,25,720
PAN,BOG,1790,12,19830
PAN,BOG,608,86,23494
PAN,BOG,142,1,23522
PAN,BOG,83,69,9655
PAN,BOG,267,28,18703
PAN,BOG,779,4,87400
PAN,BOG,2600,24386,95481675
PAN,BOG,19850,17110,7
PAN,BOG,28,337,2
PAN,BOG,82,1089,18
PAN,BOG,11,115,91
PAN,BOG,24,144,96
PAN,BOG,31,257,62
PAN,BOG,11,166,24
PAN,BOG,7,158,8
PAN,BOG,15,298,79
PAN,BOG,16,319,5
PAN,BOG,51,817,49
PAN,BOG,15,253,31
PAN,BOG,76,1073,6
PAN,BOG,82975,20608,6
PAN,BOG,37500,5568,75
PAN,BOG,33832,5751,44
PAN,BOG,1340,3336,9
PAN,BOG,553,957,2
PAN,BOG,2756,2801,15
PAN,BOG,27,25,458
PAN,BOG,63,16,1061
PAN,BOG,32,68,549
PAN,BOG,10,97,184
PAN,BOG,121,25,2038
PAN,BOG,28,13,1508
PAN,BOG,27,86,1586
PAN,BOG,4,89,82
PAN,BOG,36,448,8
PAN,BOG,90,3,2720
PAN,BOG,16,22,1315
PAN,BOG,32,5,2604
PAN,BOG,726,8,23649
PAN,BOG,1822,27,53467
PAN,BOG,217,57,26000
PAN,BOG,46,6,1001
PAN,BOG,159,7,9596
PAN,BOG,113,4940,19342224
PAN,BOG,70,52,9065
PAN,BOG,1136,72,22568
PAN,BOG,563,99,9744
PAN,BOG,5048,64,193875
PAN,BOG,1820,9,47155
PAN,BOG,3379,2,114702
PAN,BOG,112,7,3301
PAN,BOG,231,1800,7066386
PAN,BOG,51,21,5931
PAN,BOG,48,56,4144
PAN,BOG,63,24,1114
PAN,BOG,10,81,735
PAN,BOG,18,21,1833
PAN,BOG,508,84,18438
PAN,BOG,274,315,1254692
PAN,BOG,83,6,1541
PAN,BOG,1161,84,8861
PAN,BOG,22,1,667
PAN,BOG,436,1,5774
PAN,BOG,135,2772,24
PAN,BOG,914,32,11505
PAN,BOG,690,32,10475
PAN,BOG,641,6,12897
PAN,BOG,118,3340,56
PAN,BOG,13,5,100
PAN,BOG,344,4,1734
PAN,BOG,16816,187,4
PAN,BOG,1395,892,8
PAN,BOG,153990,19102,99
PAN,BOG,251,185,74
PAN,BOG,23776,4108,8
PAN,BOG,252,728,85
PAN,BOG,15,91,73
PAN,BOG,2515,6520,36
PAN,BOG,213,6,31409
PAN,BOG,1001,960,96
PAN,BOG,4635,5435,5
PAN,BOG,5,24,75
PAN,BOG,16,8,30971
PAN,BOG,102,289,68
PAN,BOG,749,4986,57
PAN,BOG,3897,2235,81
PAN,BOG,607,3120,93
PAN,BOG,2361,280,81
PAN,BOG,6,45,84
PAN,BOG,31,32,243
PAN,BOG,694,5,136
PAN,BOG,877,330,55
PAN,BOG,5325,2742,38
PAN,BOG,747,1492,84
PAN,BOG,7,0,14
PAN,BOG,18,86,1
PAN,BOG,160,1979,2
PAN,BOG,12565,107770,91
PAN,BOG,2250,4072,5
PAN,BOG,21,200,5
PAN,BOG,18,1,3915
PAN,BOG,5,5,19357
PAN,BOG,8,133,4
PAN,BOG,36,448,67
PAN,BOG,40,442,7
PAN,BOG,123,794,85
PAN,BOG,24,235,61
PAN,BOG,8,192,78
PAN,BOG,150,1980,81
PAN,BOG,16,314,45
PAN,BOG,24,372,49
PAN,BOG,60,483,1896146
PAN,BOG,24,356,78
PAN,BOG,96,1211,71
PAN,BOG,36,636,55
PAN,BOG,156,1662,5
PAN,BOG,143,4070,9
PAN,BOG,662,8635,43
PAN,BOG,91,1042,62
PAN,BOG,20,746,69
PAN,BOG,354,509,76
PAN,BOG,1111,2644,18
PAN,BOG,42,223,86
PAN,BOG,501,951,9
PAN,BOG,9,8408,33024909
PAN,BOG,20,352,8
PAN,BOG,95,28,19026
PAN,BOG,84,63,2237
PAN,BOG,2,88,212
PAN,BOG,12,291,1163834
PAN,BOG,3,1932,7564610
PAN,BOG,18,336,1
PAN,BOG,301,836,78
PAN,BOG,1,924,3577219
PAN,BOG,1,742,5
PAN,BOG,1,1801,8
PAN,BOG,24,594,77
PAN,BOG,1,1895,16
PAN,BOG,1,100,391543
PAN,BOG,2,6674,84
PAN,BOG,1,2702,7
PAN,BOG,20,991,88
PAN,BOG,3,197,49
PAN,BOG,24,1139,4409581
PAN,BOG,260,4882,9
PAN,BOG,180,496,39
PAN,BOG,3,300,1174629
PAN,BOG,130,899,61
PAN,BOG,102,31,62
PAN,BOG,4,200,783086
PAN,BOG,321,2009,1
PAN,BOG,300,4620,18280231
PAN,BOG,16,78,8
PAN,BOG,9,6537,16
PAN,BOG,1,1360,5265172
PAN,BOG,518,524,54
PAN,BOG,1,2332,9028221
PAN,BOG,85,632,65
PAN,BOG,350,5563,25
PAN,BOG,1,2544,5
PAN,BOG,3,55334,220470915
PAN,BOG,2,1850,87
PAN,BOG,2,101,34
PAN,BOG,1,1320,5182016
PAN,BOG,1,15500,60849435
PAN,BOG,103,5545,93
PAN,BOG,151,108,72
PAN,BOG,150,742,78
PAN,BOG,7718,8929,12
PAN,BOG,101,413,9
PAN,BOG,301,454,51
PAN,BOG,108,193,68
PAN,BOG,3,900,3599919
PAN,BOG,2,7770,30680155
PAN,BOG,3,5462,21607016
PAN,BOG,1,32571,88
PAN,BOG,575,29111,9
PAN,BOG,22,9,4
PAN,BOG,96,6,14
PAN,BOG,159,99,2
PAN,BOG,8,80,307584
PAN,BOG,45,22,5
PAN,BOG,1000,200,768962
PAN,BOG,75,90,357704
PAN,BOG,50,240,965570
PAN,BOG,220,40,158979
PAN,BOG,224,248,973590
PAN,BOG,40,875,3520308
PAN,BOG,1,100,392577
PAN,BOG,3,15000,59351400
PAN,BOG,30,2,48
PAN,BOG,782,81,1961
PAN,BOG,355,33,723
PAN,BOG,78,45,146
PAN,BOG,29,7,54
PAN,BOG,17,1,262
PAN,BOG,78,72,629
PAN,BOG,142,61,1677
PAN,BOG,11500,4370,17110429
PAN,BOG,500,50,195771
PAN,BOG,9,12,16
PAN,BOG,120,42,791
PAN,BOG,125,5027,5
PAN,BOG,428,15,1112
PAN,BOG,46,5,91
PAN,BOG,3,6,1
PAN,BOG,1369,37,2761
PAN,BOG,25,55,50
PAN,BOG,15,3,30
PAN,BOG,3,42,6
PAN,BOG,3,4,7
PAN,BOG,13,85,197
PAN,BOG,16,77,169
PAN,BOG,12,56,102
PAN,BOG,0,1,2
PAN,BOG,0,6,35
PAN,BOG,3,42,48
PAN,BOG,336,3083,4
PAN,BOG,1,2141,8419675
PAN,BOG,3600,864,3302251
PAN,BOG,30,38,7
PAN,BOG,30,50,7
PAN,BOG,180,285,1089284
PAN,BOG,20,45,8
PAN,BOG,20,71,8
PAN,BOG,30,56,4
PAN,BOG,500,70,267543
PAN,BOG,24,45,36
PAN,BOG,25,5,285
PAN,BOG,418,73,28479
PAN,BOG,480,72,35033
PAN,BOG,138,89,13548
PAN,BOG,33,88,4780
PAN,BOG,763,28,77047
PAN,BOG,1200,276,67
PAN,BOG,2215,1466,33
PAN,BOG,1998,3776,98
PAN,BOG,600,4980,19663729
PAN,BOG,2111,14477,1
PAN,BOG,72,1,1577
PAN,BOG,382,5,4106
PAN,BOG,133,65,10572
PAN,BOG,300,1158,4630274
PAN,BOG,333,919,1
PAN,BOG,22200,4218,16685901
PAN,BOG,3760,1729,6
PAN,BOG,61,345,6
PAN,BOG,20035,9235,25
PAN,BOG,8425,1364,25
PAN,BOG,1,41,4
PAN,BOG,5,10,82
PAN,BOG,5,1256,8
PAN,BOG,1,169,42
PAN,BOG,1,139,42
PAN,BOG,7865,3081,35
PAN,BOG,399,74,88
PAN,BOG,703,170,95
PAN,BOG,1215,220,24
PAN,BOG,413,125,43
PAN,BOG,180,176,7
PAN,BOG,121,35,138486
PAN,BOG,117,27,91
PAN,BOG,375,67,24
PAN,BOG,81,70,64
PAN,BOG,672,240,87
PAN,BOG,12,54,19
PAN,BOG,1600,272,1075999
PAN,BOG,11970,2154,6
PAN,BOG,2100,609,2409130
PAN,BOG,4200,874,3383647
PAN,BOG,645,97,4150
PAN,BOG,14,33,508
PAN,BOG,8,54,255
PAN,BOG,199,34,2846
PAN,BOG,348,46,1139
PAN,BOG,35,92,208
PAN,BOG,1,21,39
PAN,BOG,24,8,345
PAN,BOG,65350,5752,6
PAN,BOG,174940,16158,34
PAN,BOG,105585,11202,71
PAN,BOG,25466,21100,71
PAN,BOG,25140,4608,68
PAN,BOG,720,171,36
PAN,BOG,129770,29729,5
PAN,BOG,59816,8604,44
PAN,BOG,14012,10841,96
PAN,BOG,110,316,8
PAN,BOG,34088,9215,52
PAN,BOG,50210,11663,8
PAN,BOG,32400,4850,19167281
PAN,BOG,9000,1978,7819109
PAN,BOG,302,128,52
PAN,BOG,10556,4506,4
PAN,BOG,1009,9,9388
PAN,BOG,3,13,44
PAN,BOG,102050,25076,25
PAN,BOG,13200,2220,5
PAN,BOG,3066,858,91
PAN,BOG,4320,1101,6
PAN,BOG,11770,1883,2
PAN,BOG,15930,4322,16990987
PAN,BOG,17796,7882,67
PAN,BOG,2563,88,22057
PAN,BOG,37,75,302
PAN,BOG,2928,3,8324
PAN,BOG,1609,65,5275
PAN,BOG,96,75,709
PAN,BOG,1065,4195,5
PAN,BOG,886,5474,21803763
PAN,BOG,4728,8021,32049530
PAN,BOG,9000,28778,114627090
PAN,BOG,200,564,2255159
PAN,BOG,920,3690,14697823
PAN,BOG,1246,9,8469
PAN,BOG,100,2071,8280914
PAN,BOG,16,52,378
PAN,BOG,339,3844,36
PAN,BOG,3,9431,59
PAN,BOG,1,3237,12445649
PAN,BOG,2,4394,76
PAN,BOG,38,17565,7
PAN,BOG,36,198,72
PAN,BOG,1062,11670,47
PAN,BOG,1160,1535,2
PAN,BOG,30,1542,56
PAN,BOG,780,943,8
PAN,BOG,880,776,3070445
PAN,BOG,1100,3067,6
PAN,BOG,238,95,806
PAN,BOG,1,0,1
PAN,BOG,188,1124,5
PAN,BOG,1864,96,4405
PAN,BOG,58,5,741
PAN,BOG,48,1,1882
PAN,BOG,21,52,617
PAN,BOG,2,37,65
PAN,BOG,247,21,2137
PAN,BOG,20,9,839
PAN,BOG,8,29,185
PAN,BOG,189,96,2256
PAN,BOG,111,5,1927
PAN,BOG,7,94,28
PAN,BOG,448,94,5413
PAN,BOG,7,36,75
PAN,BOG,24,92,86
PAN,BOG,385,9,3344
PAN,BOG,1,98,274
PAN,BOG,12,75,303
PAN,BOG,48,216,14
PAN,BOG,104,7,4356
PAN,BOG,72,24,1989
PAN,BOG,38,19,1083
PAN,BOG,777,75,7486
PAN,BOG,154,36,780
PAN,BOG,17,99,109
PAN,BOG,26,9,1097
PAN,BOG,11,2,310
PAN,BOG,486,91,4972
PAN,BOG,94,66,255
PAN,BOG,77,47,376
PAN,BOG,3338,39,34220
PAN,BOG,16,52,165
PAN,BOG,16,8,125
PAN,BOG,35,13,2693
PAN,BOG,4,4,83
PAN,BOG,52,72,1188
PAN,BOG,6,17,52
PAN,BOG,47,61,85
PAN,BOG,378,11404,8
PAN,BOG,132,673,2
PAN,BOG,4,8685,81
PAN,BOG,1,338,67
PAN,BOG,158,832,61
PAN,BOG,51,31,1214
PAN,BOG,17,14,524
PAN,BOG,27,23,774
PAN,BOG,213,33,20282
PAN,BOG,36,86,6628
PAN,BOG,2464,38,2012582
PAN,BOG,4,125,5
PAN,BOG,33,622,8
PAN,BOG,41,807,7
PAN,BOG,6,157,5
PAN,BOG,40,520,2036023
PAN,BOG,4,1936,7613494
PRY,BOG,437,8712,8
PRY,BOG,39,975,5
PRY,BOG,72,7,163
PRY,BOG,659,45,1489
PRY,BOG,214,74,390
PRY,BOG,197,6,568
PRY,BOG,8,51,90
PRY,BOG,76,116,466692
PRY,BOG,144,21,231
PRY,BOG,1250,1000,3915430
PRY,BOG,100,10,39154
PRY,BOG,16,5,178
PRY,BOG,37,25,127
PRY,BOG,6,4,68
PRY,BOG,60,8,235
PRY,BOG,12,24,91
